13763-Gilani	ORGANIZATION
13763-Foreign	PERSON
13763-Minister	PERSON
13763-Shah	GEO
13763-Mehmood	PERSON
13763-Qureshi	EVENT
13765-the	GEO
13765-of	GEO
13765-Indian	GEO
13765-Kashmir	GEO
13765-of	GEO
13765-Israel	GEO
13765-southern	GEO
13765-Lebanon	GEO
13766-Saturday	TIME
13766-Kashmir	GEO
13766-of	GEO
13766-Srinagar	GEO
13766-Syed	PERSON
13766-Ali	GEO
13766-Geelani	EVENT
13767-the	GEO
13767-of	GEO
13767-the	GEO
13767-the	GEO
13767-All	PERSON
13767-Parties	PERSON
13767-Hurriyat	PERSON
13767-Conference	ORGANIZATION
13768-of	GEO
13768-India	GEO
13768-Friday	TIME
13768-Israel	GEO
13769-Muslim	GEO
13769-Friday	TIME
13769-Kashmir	GEO
13770-Kashmir	GEO
13770-India	GEO
13770-Pakistan	GEO
13771-Haitian	GEO
13771-Sunday	TIME
13771-prison	GEO
13771-Haiti	GEO
13772-the	GEO
13772-the	GEO
13772-Port-au-Prince	GEO
13772-prison	GEO
13774-United	GEO
13774-Nations	ORGANIZATION
13774-Haitian	GEO
13774-the	GEO
13774-prison	GEO
13774-the	GEO
13774-of	GEO
13774-the	GEO
13775-U.N.	GEO
13775-the	GEO
13775-the	GEO
13775-United	GEO
13775-Nations	ORGANIZATION
13776-of	GEO
13776-the	GEO
13777-Miami	GEO
13777-Herald	ORGANIZATION
13777-the	GEO
13777-prison	GEO
13777-U.N.	GEO
13777-the	GEO
13777-the	GEO
13777-prison	GEO
13778-Sunday	TIME
13778-of	GEO
13778-Haiti	GEO
13779-the	GEO
13779-Haiti	GEO
13779-January	TIME
13779-of	GEO
13779-the	GEO
13780-U.S.	GEO
13780-Republican	ORGANIZATION
13780-CNN	ORGANIZATION
13780-Iraqi	GEO
13780-U.S.	GEO
13780-Iraq	GEO
13781-Representative	PERSON
13781-Duncan	PERSON
13781-Hunter	EVENT
13781-of	GEO
13781-California	GEO
13781-the	GEO
13781-House	PERSON
13781-Armed	PERSON
13781-Services	PERSON
13781-Committee	ORGANIZATION
13781-Defense	PERSON
13781-Secretary	PERSON
13781-Donald	PERSON
13781-Rumsfeld	EVENT
13781-the	GEO
13781-''	GEO
13781-the	GEO
13781-''	GEO
13782-CNN	ORGANIZATION
13782-the	GEO
13782-Wednesday	TIME
13783-CNN	ORGANIZATION
13783-the	GEO
13783-the	GEO
13783-''	GEO
13783-the	GEO
13783-''	GEO
13783-the	GEO
13783-Iraq	GEO
13784-Rumsfeld	EVENT
13784-Hunter	PERSON
13784-the	GEO
13784-''	GEO
13784-of	GEO
13784-''	GEO
13785-CNN	ORGANIZATION
13785-U.S.	GEO
13785-Iraq	GEO
13786-Integra-A	PERSON
13786-Hotel	ORGANIZATION
13786-Restaurant	PERSON
13786-Co.	PERSON
13786-the	GEO
13786-the	GEO
13786-of	GEO
13787-the	GEO
13788-the	GEO
13788-of	GEO
13788-1993	TIME
13789-Nov.	EVENT
13790-Integra	EVENT
13790-Hallwood	PERSON
13790-Group	PERSON
13790-Inc.	PERSON
13791-Hallwood	EVENT
13791-Cleveland	GEO
13791-of	GEO
13791-Integra	EVENT
13792-Macedonia	GEO
13792-Europe	GEO
13792-EU	ORGANIZATION
13793-September	TIME
13793-1991	TIME
13793-Macedonia	GEO
13793-the	GEO
13793-of	GEO
13793-the	GEO
13793-Yugoslav	GEO
13793-of	GEO
13793-the	GEO
13793-of	GEO
13794-of	GEO
13794-Yugoslavia	GEO
13794-the	GEO
13795-of	GEO
13795-UN	ORGANIZATION
13795-the	GEO
13795-Yugoslavia	GEO
13795-Greek	GEO
13795-embargo	GEO
13795-the	GEO
13795-1996	TIME
13796-Macedonia	GEO
13796-the	GEO
13797-may	TIME
13797-the	GEO
13797-of	GEO
13797-of	GEO
13798-the	GEO
13798-of	GEO
13798-the	GEO
13798-Macedonia	GEO
13799-of	GEO
13799-2010	TIME
13799-the	GEO
13800-the	GEO
13800-the	GEO
13800-the	GEO
13801-2010	TIME
13802-1999	TIME
13802-of	GEO
13802-the	GEO
13802-of	GEO
13802-Indonesian	GEO
13804-the	GEO
13805-the	GEO
13805-of	GEO
13805-2005	TIME
13805-Indonesia	GEO
13806-the	GEO
13806-the	GEO
13807-of	GEO
13808-the	GEO
13808-Timor-Leste	EVENT
13809-Gas	PERSON
13809-Australia	GEO
13810-June	TIME
13810-2005	TIME
13810-the	GEO
13810-National	GEO
13810-Parliament	GEO
13810-the	GEO
13810-of	GEO
13810-Petroleum	PERSON
13810-Fund	ORGANIZATION
13810-the	GEO
13810-of	GEO
13810-Timor-Leste	EVENT
13811-Fund	PERSON
13811-of	GEO
13811-US	GEO
13811-of	GEO
13811-October	TIME
13811-2010	TIME
13812-the	GEO
13812-mid-2006	TIME
13812-of	GEO
13813-2008	TIME
13813-of	GEO
13813-of	GEO
13813-IDPs	EVENT
13813-IDPs	PERSON
13813-2009	TIME
13814-2009	TIME
13814-2010	TIME
13816-the	GEO
13816-the	GEO
13817-Finland	GEO
13817-Sweden	GEO
13817-the	GEO
13817-the	GEO
13817-of	GEO
13817-Russia	GEO
13817-1809	TIME
13818-1917	TIME
13819-World	PERSON
13819-War	PERSON
13819-II	EVENT
13819-the	GEO
13819-Soviet	GEO
13819-Union	GEO
13819--	GEO
13819-of	GEO
13820-the	GEO
13820-the	GEO
13820-/	GEO
13820-the	GEO
13820-Western	GEO
13820-Europe	GEO
13821-of	GEO
13821-the	GEO
13821-European	GEO
13821-Union	GEO
13821-1995	TIME
13821-Finland	GEO
13821-the	GEO
13821-Nordic	GEO
13821-the	GEO
13821-January	TIME
13821-1999	TIME
13822-the	GEO
13822-the	GEO
13822-of	GEO
13822-Finland	GEO
13822-of	GEO
13822--	GEO
13822-the	GEO
13822-of	GEO
13823-of	GEO
13823-the	GEO
13823-of	GEO
13823-Clipperton	PERSON
13823-Island	GEO
13823-the	GEO
13824-the	GEO
13825-the	GEO
13825-the	GEO
13825-the	GEO
13825-the	GEO
13825-the	GEO
13825-the	GEO
13826-of	GEO
13827-Change	ORGANIZATION
13827-of	GEO
13829-Mother	EVENT
13829-''	GEO
13829-''	GEO
13830-''	GEO
13830-''	GEO
13830-Mother	EVENT
13831-''	GEO
13831-the	GEO
13831-''	GEO
13833-the	GEO
13836-the	GEO
13837-the	GEO
13838-the	GEO
13838-Bible	PERSON
13838-the	GEO
13838-Pharaoh	EVENT
13839-the	GEO
13839-Bank	GEO
13839-of	GEO
13839-the	GEO
13839-Nile	EVENT
13840-Helium	PERSON
13852-the	GEO
13853-Americans	GEO
13853-the	GEO
13853-Iraq	GEO
13853--	GEO
13853-the	GEO
13853-of	GEO
13853-Hurricane	PERSON
13853-Katrina	GEO
13853-Americans	GEO
13853-Iraq	GEO
13854-New	GEO
13854-York	GEO
13854-Times	ORGANIZATION
13854-/	GEO
13854-CBS	ORGANIZATION
13854-Saturday	TIME
13854-of	GEO
13854--	GEO
13854--	GEO
13854-the	GEO
13854-United	GEO
13854-States	GEO
13854-the	GEO
13854-Iraq	GEO
13855-the	GEO
13856-the	GEO
13857-of	GEO
13857-September	TIME
13858-United	GEO
13858-Nations	ORGANIZATION
13858-of	GEO
13858-Ethiopians	GEO
13858-of	GEO
13859-World	PERSON
13859-Food	PERSON
13859-Program	ORGANIZATION
13859-WFP	ORGANIZATION
13859-Tuesday	TIME
13859-Ethiopia	GEO
13859-the	GEO
13860-of	GEO
13860-the	GEO
13860-Ethiopia	GEO
13861-of	GEO
13862-WFP	PERSON
13862-the	GEO
13862-Ethiopia	GEO
13862-the	GEO
13862-the	GEO
13862-eastern	GEO
13862-Somali	GEO
13863-the	GEO
13863-WFP	PERSON
13863-of	GEO
13864-U.S.	GEO
13864-of	GEO
13864-the	GEO
13864-Russian	GEO
13864-Air	GEO
13864-Force	ORGANIZATION
13864-U.S.	GEO
13864-Canadian	GEO
13864-the	GEO
13864-the	GEO
13864-Cold	PERSON
13864-War	ORGANIZATION
13865-the	GEO
13865-North	GEO
13865-American	GEO
13865-Aerospace	PERSON
13865-Defense	PERSON
13865-Command	ORGANIZATION
13865-NORAD	EVENT
13865-the	GEO
13865--	GEO
13865-August	TIME
13865--	GEO
13866-Vigilant	PERSON
13866-Eagle	ORGANIZATION
13866-U.S.	GEO
13866-Elmendorf	EVENT
13866-Alaska	GEO
13866-Russian	GEO
13866-the	GEO
13866-Far	GEO
13866-Eastern	GEO
13866-of	GEO
13866-Khabarovsk	GEO
13867-Russian	GEO
13867-Air	GEO
13867-Force	ORGANIZATION
13867-Lieutenant	PERSON
13867-Colonel	PERSON
13867-Vladimir	PERSON
13867-Drik	EVENT
13867-the	GEO
13867-of	GEO
13867-Russian	GEO
13867-U.S.	GEO
13868-NORAD	EVENT
13868-the	GEO
13868-the	GEO
13868-Russian	GEO
13868-NORAD	EVENT
13869-U.S.	GEO
13869-Iraqi	GEO
13869-of	GEO
13870-the	GEO
13870-USA	PERSON
13870-Today	EVENT
13870-Major	PERSON
13870-General	PERSON
13870-Joseph	PERSON
13870-Peterson	PERSON
13870-the	GEO
13870-Baghdad	GEO
13870-the	GEO
13870-of	GEO
13870-Iraqi	GEO
13871-General	PERSON
13871-Peterson	PERSON
13871-the	GEO
13873-the	GEO
13874-of	GEO
13874-Iraqi	GEO
13874-Iraq	GEO
13875-of	GEO
13875--	GEO
13875-of	GEO
13875-of	GEO
13875--	GEO
13875-the	GEO
13875-the	GEO
13875-February	TIME
13875-of	GEO
13875-Shi'ite	GEO
13875-Baghdad	GEO
13876-Pakistan	GEO
13876-Karachi	GEO
13876-the	GEO
13876-Prophet	PERSON
13876-Muhammad	ORGANIZATION
13877-the	GEO
13877-marched	TIME
13877-the	GEO
13877-the	GEO
13877-Denmark	GEO
13877-September	TIME
13878-of	GEO
13878-Islamic	GEO
13878-President	PERSON
13878-Pervez	PERSON
13878-Musharraf	GEO
13878-the	GEO
13878-Sunday	TIME
13879-of	GEO
13879-the	GEO
13880-Pakistan	GEO
13881-Iraqi	GEO
13881-Saddam	GEO
13881-Hussein	GEO
13881-the	GEO
13881-of	GEO
13881-October	TIME
13881-the	GEO
13881-of	GEO
13881-the	GEO
13881-October	TIME
13882-the	GEO
13882-Iraqi	GEO
13882-Special	PERSON
13882-Tribunal	ORGANIZATION
13882-of	GEO
13882-the	GEO
13882-the	GEO
13882-Friday	TIME
13882-Saddam	GEO
13882-Hussein	GEO
13882-the	GEO
13882-1982	TIME
13882-of	GEO
13882-of	GEO
13882-of	GEO
13882-the	GEO
13882-of	GEO
13882-Dujail	GEO
13884-Saddam	GEO
13884-Hussein	GEO
13884-the	GEO
13884-1988	TIME
13884-of	GEO
13884-Kurds	GEO
13884-Halabja	GEO
13884-the	GEO
13884-1991	TIME
13884-of	GEO
13884-Shi'ite	GEO
13884-southern	GEO
13884-Iraq	GEO
13885-U.S.	GEO
13885-the	GEO
13885-United	GEO
13885-States	GEO
13885-Iran	GEO
13885-Iranian	GEO
13886-Washington	GEO
13886-envoy	GEO
13886-the	GEO
13886-International	GEO
13886-Atomic	PERSON
13886-Energy	PERSON
13886-Agency	ORGANIZATION
13886-Glyn	PERSON
13886-Davies	EVENT
13886-Vienna	GEO
13886-Monday	TIME
13886-''	GEO
13886-Iran	GEO
13886-''	GEO
13887-Davies	EVENT
13887-the	GEO
13887-the	GEO
13888-Iran	GEO
13888-Vienna	GEO
13889-Iranian	GEO
13889-Alaeddin	PERSON
13889-Boroujerdi	PERSON
13889-Saturday	TIME
13889-Tehran	GEO
13889-the	GEO
13889-of	GEO
13889-of	GEO
13890-IAEA	ORGANIZATION
13890-Mohamed	GEO
13890-ElBaradei	PERSON
13890-the	GEO
13890-the	GEO
13890-Iran	GEO
13890-the	GEO
13890-United	GEO
13890-States	GEO
13890-Russia	GEO
13890-France	GEO
13890-October	TIME
13891-U.S.	GEO
13891-Senate	PERSON
13891-President	PERSON
13891-Bush	GEO
13891-Iraq	GEO
13891-October	TIME
13892-Thursday	TIME
13892-the	GEO
13892-Senate	ORGANIZATION
13893-of	GEO
13893-U.S.	GEO
13893-Iraq	GEO
13893-April	TIME
13893-of	GEO
13894-Iraq	GEO
13894-the	GEO
13895-U.S.	GEO
13895-House	ORGANIZATION
13895-of	GEO
13895-Representatives	PERSON
13895-Wednesday	TIME
13896-White	PERSON
13896-House	ORGANIZATION
13896-Dana	PERSON
13896-Perino	PERSON
13896-President	PERSON
13896-Bush	GEO
13896-the	GEO
13896-''	GEO
13896-''	GEO
13897-House	ORGANIZATION
13897-the	GEO
13897-the	GEO
13897-Senate	ORGANIZATION
13898-Senate	ORGANIZATION
13898-Iraq	GEO
13898-Afghanistan	GEO
13898-the	GEO
13898-of	GEO
13898-September	TIME
13899-Amnesty	PERSON
13899-International	GEO
13899-Taleban	ORGANIZATION
13899-Afghanistan	GEO
13899-the	GEO
13900-Thursday	TIME
13901-Taleban	ORGANIZATION
13901-of	GEO
13903-Amnesty	PERSON
13903-2006	TIME
13904-Wednesday	TIME
13904-U.S.	GEO
13904-eastern	GEO
13904-Afghanistan	GEO
13904-Taleban	ORGANIZATION
13904-of	GEO
13904-U.S.	GEO
13904-NATO	GEO
13905-General	PERSON
13905-Joseph	PERSON
13905-Votel	PERSON
13906-U.S.	GEO
13906-Treasury	GEO
13906-Secretary	PERSON
13906-Henry	PERSON
13906-Paulson	PERSON
13907-Singapore	PERSON
13907-Monday	TIME
13907-the	GEO
13907-World	PERSON
13907-Bank	GEO
13907-Paulson	PERSON
13907-the	GEO
13907-of	GEO
13909-China	GEO
13909-Africa	GEO
13910-of	GEO
13910-the	GEO
13910-World	PERSON
13910-Bank	GEO
13910-International	GEO
13910-Monetary	PERSON
13910-Fund	ORGANIZATION
13910-Singapore	PERSON
13910-Tuesday	TIME
13910-Wednesday	TIME
13911-Preston	PERSON
13911-Griffal	EVENT
13911-Dan	PERSON
13911-Joye	EVENT
13911-the	GEO
13911-U.S.	GEO
13911-Olympic	ORGANIZATION
13911-Christian	GEO
13911-Niccum	EVENT
13911-Patrick	PERSON
13911-Quinn	EVENT
13912-Griffal	EVENT
13912-Joye	PERSON
13912-the	GEO
13912-Wednesday	TIME
13912-Lake	GEO
13912-Placid	EVENT
13912-New	GEO
13912-York	GEO
13913-Olympic	ORGANIZATION
13913-Mark	PERSON
13913-Grimmette	EVENT
13913-Brian	PERSON
13913-Martinin	EVENT
13913-the	GEO
13914-Niccum	EVENT
13914-Quinn	EVENT
13914-the	GEO
13914-Turin	GEO
13914-Winter	PERSON
13914-Games	EVENT
13915-the	GEO
13915-the	GEO
13915-U.S.	GEO
13915-Jonathan	PERSON
13915-Myles	EVENT
13915-Chris	PERSON
13915-Mazdzer	EVENT
13916-Myles	EVENT
13916-Niccum	EVENT
13916-Tony	PERSON
13916-Benshoofin	EVENT
13916-the	GEO
13917-U.S.	GEO
13917-Samantha	PERSON
13917-Retrosi	EVENT
13917-Erin	PERSON
13917-Hamlin	EVENT
13917-Courtney	PERSON
13917-Zablocki	EVENT
13918-U.S.	GEO
13918-North	GEO
13918-Korea	GEO
13918-the	GEO
13919-Congressman	PERSON
13919-Tom	PERSON
13919-Lantos	EVENT
13919--	GEO
13919-Democrat	ORGANIZATION
13919-the	GEO
13919-western	GEO
13919-U.S.	GEO
13919-of	GEO
13919-California	GEO
13919--	GEO
13919-Beijing	GEO
13919-Tuesday	TIME
13919-of	GEO
13919-North	GEO
13919-Korean	GEO
13919-the	GEO
13919-of	GEO
13919-the	GEO
13919-of	GEO
13919-the	GEO
13919-Supreme	PERSON
13919-People	GEO
13919-Assembly	GEO
13919-Yang	PERSON
13919-Hyong-sop	EVENT
13919-Foreign	PERSON
13919-Minister	PERSON
13919-Paek	PERSON
13919-Nam	PERSON
13919-Sun	EVENT
13920-Mr.	PERSON
13920-Lantos	PERSON
13920-the	GEO
13920-of	GEO
13920-the	GEO
13920-the	GEO
13920-of	GEO
13920-President	PERSON
13920-Bush	GEO
13921-Mr.	PERSON
13921-Lantos	PERSON
13921-Pyongyang	GEO
13921-U.S.	GEO
13921-the	GEO
13921-Korean	GEO
13921-peninsula	GEO
13922-North	GEO
13922-Korea	GEO
13922-of	GEO
13922-September	TIME
13922-of	GEO
13922-Washington	GEO
13923-Iraqi	GEO
13923-Baghdad	GEO
13923-the	GEO
13923-Iraqi	GEO
13924-Iraqi	GEO
13924-U.S.	GEO
13924-Baghdad	GEO
13925-the	GEO
13925-of	GEO
13926-U.S.	GEO
13926-the	GEO
13926-Baghdad	GEO
13927-U.S	GEO
13927-Thursday	TIME
13927-Iraq	GEO
13927-western	GEO
13927-Anbar	GEO
13928-Anbar	GEO
13928-Friday	TIME
13928-the	GEO
13928-of	GEO
13928-Iraqi	GEO
13929-of	GEO
13930-the	GEO
13930-Iraqi	GEO
13931-U.S.	GEO
13931-the	GEO
13931-of	GEO
13932-Friday	TIME
13932-the	GEO
13932-Commerce	PERSON
13932-Department	PERSON
13932-the	GEO
13932-the	GEO
13933-the	GEO
13933-of	GEO
13933-the	GEO
13933-may	TIME
13934-Friday	TIME
13934-U.S.	GEO
13935-September	TIME
13936-the	GEO
13936-U.S.	GEO
13937-the	GEO
13937-of	GEO
13937-the	GEO
13937-U.S.	GEO
13937-Midwest	PERSON
13937-May	TIME
13937-the	GEO
13938-of	GEO
13938-Indian	GEO
13938-Kashmir	GEO
13938-Srinagar	GEO
13939-the	GEO
13939-Saturday	TIME
13939-the	GEO
13939-of	GEO
13940-the	GEO
13941-Inayatullah	PERSON
13941-Bhat	EVENT
13941-Friday	TIME
13941-Srinagar	GEO
13942-Bhat	PERSON
13942-the	GEO
13943-India	GEO
13943-Muslim	GEO
13943-of	GEO
13943-Kashmir	GEO
13943-1989	TIME
13944-Iraq	GEO
13945-the	GEO
13945-Tuesday	TIME
13945-the	GEO
13945-of	GEO
13945-Tal	GEO
13945-Afar	GEO
13946-the	GEO
13946-of	GEO
13946-Ramadi	GEO
13947-U.S.	GEO
13947-al-Anbar	GEO
13948-the	GEO
13948-Iraq	GEO
13948-of	GEO
13948-Saddam	GEO
13948-Hussein	GEO
13948-Baath	EVENT
13949-Deputy	PERSON
13949-Prime	PERSON
13949-Minister	PERSON
13949-Barham	PERSON
13949-Salih	PERSON
13949-the	GEO
13950-the	GEO
13951-of	GEO
13951-Major	PERSON
13951-League	GEO
13951-Baseball	ORGANIZATION
13951-2003	TIME
13951-World	PERSON
13951-Series	PERSON
13951-the	GEO
13951-Florida	GEO
13951-Marlins	EVENT
13952-Josh	PERSON
13952-Beckett	PERSON
13952-Tuesday	TIME
13954-of	GEO
13954-Major	PERSON
13954-League	GEO
13954-Baseball	ORGANIZATION
13954-the	GEO
13954-Beckett	PERSON
13954-the	GEO
13955-of	GEO
13955-2004	TIME
13956-Beckett	PERSON
13956-the	GEO
13956-2003	TIME
13956-the	GEO
13956-Marlins	EVENT
13956-World	PERSON
13956-Series	PERSON
13956-the	GEO
13956-New	GEO
13956-York	GEO
13956-Yankees	EVENT
13957-Israel	GEO
13957-Tuesday	TIME
13957-of	GEO
13957-of	GEO
13957-the	GEO
13957-Holocaust	EVENT
13957-the	GEO
13957-of	GEO
13958-the	GEO
13958-Jews	EVENT
13958-the	GEO
13958-Nazis	EVENT
13958-World	PERSON
13958-War	PERSON
13958-II	PERSON
13958-Yad	PERSON
13958-Vashem	EVENT
13958-Jerusalem	GEO
13959-of	GEO
13959-marched	TIME
13959-southern	GEO
13959-Poland	GEO
13959-the	GEO
13959-of	GEO
13959-the	GEO
13959-Auschwitz	EVENT
13960-Israeli	GEO
13960-Prime	PERSON
13960-Minister	EVENT
13960-Nobel	GEO
13960-Peace	PERSON
13960-Prize	ORGANIZATION
13960-Shimon	PERSON
13960-Peres	PERSON
13960-the	GEO
13961-the	GEO
13961-the	GEO
13961-Birkenau	EVENT
13961-the	GEO
13961-Nazis	PERSON
13961-Jews	EVENT
13961-Roma	EVENT
13961-Gypsies	EVENT
13962-march	TIME
13962-the	GEO
13962-of	GEO
13962-Nazi	GEO
13962-Germany	GEO
13963-Sudan	GEO
13963-southern	GEO
13963-the	GEO
13963-the	GEO
13963-of	GEO
13963-the	GEO
13964-Sudanese	GEO
13964-the	GEO
13964-Sudan	GEO
13964-People	GEO
13964-Liberation	PERSON
13964-Movement	PERSON
13964-the	GEO
13964-December	TIME
13964-Friday	TIME
13964-of	GEO
13964-the	GEO
13964-United	GEO
13964-Nations	PERSON
13964-Security	PERSON
13964-Council	ORGANIZATION
13964-Nairobi	GEO
13964-Kenya	GEO
13965-Council	ORGANIZATION
13965-Friday	TIME
13965-Sudan	GEO
13965-southern	GEO
13966-the	GEO
13966-the	GEO
13966-Darfur	GEO
13967-Malawai	EVENT
13967-Vice	PERSON
13967-President	PERSON
13967-Cassim	PERSON
13967-Chilumpha	PERSON
13967-of	GEO
13967-the	GEO
13968-Minister	EVENT
13968-of	GEO
13968-Justice	PERSON
13968-the	GEO
13968-Malawi	GEO
13968-President	PERSON
13968-Bingu	PERSON
13968-wa	PERSON
13968-Mutharika	EVENT
13969-of	GEO
13969-Chilumpha	EVENT
13969-the	GEO
13970-February	TIME
13970-Mr.	PERSON
13970-Mutharika	PERSON
13970-the	GEO
13971-Malawi	GEO
13971-Chilumpha	EVENT
13972-Mr.	PERSON
13972-Mutharika	EVENT
13972-Chilumpha	PERSON
13972-the	GEO
13972-2004	TIME
13972-the	GEO
13972-the	GEO
13972-United	GEO
13972-Political	PERSON
13972-Party	GEO
13973-France	GEO
13973-of	GEO
13973-the	GEO
13973-of	GEO
13974-Luc	PERSON
13974-Chatel	EVENT
13974-Wednesday	TIME
13974-the	GEO
13976-China	GEO
13976-Internet	EVENT
13976-Google	ORGANIZATION
13976-Taiwan	GEO
13976-of	GEO
13976-China	GEO
13977-China	GEO
13977-the	GEO
13977-may	TIME
13977-the	GEO
13977-of	GEO
13977-Taiwan	GEO
13978-Google	ORGANIZATION
13978-Xinhua	GEO
13978-the	GEO
13978-of	GEO
13978-of	GEO
13978-the	GEO
13978-the	GEO
13978-Taiwan	GEO
13979-Taiwan	GEO
13979-Google	ORGANIZATION
13979-Chinese	GEO
13980-Google	ORGANIZATION
13980-the	GEO
13980-island	GEO
13980-Taiwan	GEO
13981-Taiwan	GEO
13981-the	GEO
13981-Republic	GEO
13981-of	GEO
13981-China	GEO
13982-China	GEO
13982-Taiwan	GEO
13983-1949	TIME
13984-Afghanistan	GEO
13984-of	GEO
13985-NATO	GEO
13985-the	GEO
13985-east	GEO
13985-the	GEO
13985-south	GEO
13987-Afghanistan	GEO
13987-the	GEO
13987-the	GEO
13987-2001	TIME
13988-Saturday	TIME
13988-NATO	GEO
13988-Afghan	GEO
13988-eastern	GEO
13988-Laghman	EVENT
13989-Paktika	GEO
13989-NATO	GEO
13989-Taliban	ORGANIZATION
13990-Friday	TIME
13991-NATO	GEO
13991-Taliban	ORGANIZATION
13992-Afghanistan	GEO
13992-Interior	GEO
13992-Ministry	PERSON
13992-the	GEO
13992-of	GEO
13992-southern	GEO
13992-Helmand	GEO
13993-the	GEO
13993-Monday	TIME
13993-the	GEO
13994-the	GEO
13994-the	GEO
13996-Taleban	ORGANIZATION
13996-the	GEO
13996-Taleban	ORGANIZATION
13997-Taleban	ORGANIZATION
13997-southern	GEO
13997-eastern	GEO
13997-Afghanistan	GEO
13998-International	GEO
13998-Committee	ORGANIZATION
13998-of	GEO
13998-the	GEO
13998-Red	GEO
13998-Cross	GEO
13998-ICRC	EVENT
13998-Darfur	GEO
13999-Red	GEO
13999-Cross	GEO
13999-Gauthier	PERSON
13999-Lefevre	EVENT
13999-the	GEO
13999-Sunday	TIME
14000-Lefevre	EVENT
14000-French	GEO
14000-of	GEO
14000-Red	GEO
14000-Cross	GEO
14000-Thursday	TIME
14000-the	GEO
14000-of	GEO
14000-Al	GEO
14000-Geneina	GEO
14000-West	GEO
14000-Darfur	GEO
14001-Red	GEO
14001-Cross	GEO
14001-Lefevre	PERSON
14003-Darfur	GEO
14003-the	GEO
14003-International	GEO
14003-Criminal	PERSON
14003-Court	PERSON
14003-Sudan	GEO
14003-President	PERSON
14003-Omar	GEO
14003-al-Bashir	ORGANIZATION
14003-March	TIME
14004-of	GEO
14004-Benin	GEO
14004-Nigeria	GEO
14004-the	GEO
14005-Benin	GEO
14005-President	PERSON
14005-Mathieu	PERSON
14005-Kerekou	EVENT
14005-Nigerian	GEO
14005-Olusegun	PERSON
14005-Obasanjo	PERSON
14005-Sunday	TIME
14005-the	GEO
14006-World	PERSON
14006-Health	PERSON
14006-Organization	GEO
14006-the	GEO
14006-Nigeria	GEO
14007-2003	TIME
14007-Islamic	GEO
14007-Nigeria	GEO
14007-the	GEO
14007-WHO	PERSON
14008-the	GEO
14009-WHO	PERSON
14009-the	GEO
14009-the	GEO
14009-of	GEO
14009-West	GEO
14009-Africa	GEO
14010-Nigerian	GEO
14011-the	GEO
14011-of	GEO
14011-Republican	ORGANIZATION
14011-Sarah	PERSON
14011-Palin	PERSON
14011-the	GEO
14011-of	GEO
14011-the	GEO
14012-the	GEO
14012-the	GEO
14012-America	GEO
14012-the	GEO
14013-Brian	PERSON
14013-Padden	PERSON
14013-the	GEO
14013-of	GEO
14014-U.S.	GEO
14014-Wall	PERSON
14014-Street	GEO
14014-Journal	PERSON
14014-United	GEO
14014-Nations	ORGANIZATION
14014-of	GEO
14014-the	GEO
14014-U.N.	GEO
14014-Iraq	GEO
14014-Secretary-General	GEO
14014-Kofi	GEO
14014-Annan	EVENT
14014-of	GEO
14014-of	GEO
14014-Mr.	PERSON
14014-Annan	EVENT
14014-Kojo	ORGANIZATION
14015-U.S.	GEO
14015-Federal	PERSON
14015-Reserve	ORGANIZATION
